VNUM	LOCALE_NAME
118	Büyük Kiliç+8
119	Büyük Kiliç+9
120	Uçan Büyücü Kilici+0
121	Uçan Büyücü Kilici+1
122	Uçan Büyücü Kilici+2
123	Uçan Büyücü Kilici+3
124	Uçan Büyücü Kilici+4
125	Uçan Büyücü Kilici+5
126	Uçan Büyücü Kilici+6
127	Uçan Büyücü Kilici+7
128	Uçan Büyücü Kilici+8
129	Uçan Büyücü Kilici+9
130	Yarimay Kilici+0
131	Yarimay Kilici+1
132	Yarimay Kilici+2
133	Yarimay Kilici+3
134	Yarimay Kilici+4
135	Yarimay Kilici+5
136	Yarimay Kilici+6
137	Yarimay Kilici+7
138	Yarimay Kilici+8
139	Yarimay Kilici+9
140	Muharebe Kilici+0
141	Muharebe Kilici+1
142	Muharebe Kilici+2
143	Muharebe Kilici+3
144	Muharebe Kilici+4
145	Muharebe Kilici+5
146	Muharebe Kilici+6
147	Muharebe Kilici+7
148	Muharebe Kilici+8
149	Muharebe Kilici+9
150	Hortlak Disi Kilici+0
151	Hortlak Disi Kilici+1
152	Hortlak Disi Kilici+2
153	Hortlak Disi Kilici+3
154	Hortlak Disi Kilici+4
155	Hortlak Disi Kilici+5
156	Hortlak Disi Kilici+6
157	Hortlak Disi Kilici+7
158	Hortlak Disi Kilici+8
159	Hortlak Disi Kilici+9
160	Su Perisi Kilici+0
161	Su Perisi Kilici+1
162	Su Perisi Kilici+2
163	Su Perisi Kilici+3
164	Su Perisi Kilici+4
165	Su Perisi Kilici+5
166	Su Perisi Kilici+6
167	Su Perisi Kilici+7
168	Su Perisi Kilici+8
169	Su Perisi Kilici+9
170	Azap Kilici+0
171	Azap Kilici+1
172	Azap Kilici+2
173	Azap Kilici+3
174	Azap Kilici+4
175	Azap Kilici+5
176	Azap Kilici+6
177	Azap Kilici+7
178	Azap Kilici+8
179	Azap Kilici+9
180	Zehir Kilici+0
181	Zehir Kilici+1
182	Zehir Kilici+2
183	Zehir Kilici+3
184	Zehir Kilici+4
185	Zehir Kilici+5
186	Zehir Kilici+6
187	Zehir Kilici+7
188	Zehir Kilici+8
189	Zehir Kilici+9
190	Aslan Kilici+0
191	Aslan Kilici+1
192	Aslan Kilici+2
193	Aslan Kilici+3
194	Aslan Kilici+4
195	Aslan Kilici+5
196	Aslan Kilici+6
197	Aslan Kilici+7
198	Aslan Kilici+8
199	Aslan Kilici+9
200	Keskin Pala+0
201	Keskin Pala+1
202	Keskin Pala+2
203	Keskin Pala+3
204	Keskin Pala+4
205	Keskin Pala+5
206	Keskin Pala+6
207	Keskin Pala+7
208	Keskin Pala+8
209	Keskin Pala+9
210	Öldürücü Pala+0
211	Öldürücü Pala+1
212	Öldürücü Pala+2
213	Öldürücü Pala+3
214	Öldürücü Pala+4
215	Öldürücü Pala+5
216	Öldürücü Pala+6
217	Öldürücü Pala+7
218	Öldürücü Pala+8
219	Öldürücü Pala+9
220	Ay Kilici+0
221	Ay Kilici+1
222	Ay Kilici+2
223	Ay Kilici+3
224	Ay Kilici+4
225	Ay Kilici+5
226	Ay Kilici+6
227	Ay Kilici+7
228	Ay Kilici+8
229	Ay Kilici+9
230	Ilahi Kiliç+0
231	Ilahi Kiliç+1
232	Ilahi Kiliç+2
233	Ilahi Kiliç+3
234	Ilahi Kiliç+4
235	Ilahi Kiliç+5
236	Ilahi Kiliç+6
237	Ilahi Kiliç+7
238	Ilahi Kiliç+8
239	Ilahi Kiliç+9
240	Seytan Çikarma Kilici+0
241	Seytan Çikarma Kilici+1
242	Seytan Çikarma Kilici+2
243	Seytan Çikarma Kilici+3
244	Seytan Çikarma Kilici+4
245	Seytan Çikarma Kilici+5
246	Seytan Çikarma Kilici+6
247	Seytan Çikarma Kilici+7
248	Seytan Çikarma Kilici+8
249	Seytan Çikarma Kilici+9
250	Seytani Pala+0
251	Seytani Pala+1
252	Seytani Pala+2
253	Seytani Pala+3
254	Seytani Pala+4
255	Seytani Pala+5
256	Seytani Pala+6
257	Seytani Pala+7
258	Seytani Pala+8
259	Seytani Pala+9
260	Baron Kilici+0
261	Baron Kilici+1
262	Baron Kilici+2
263	Baron Kilici+3
264	Baron Kilici+4
265	Baron Kilici+5
266	Baron Kilici+6
267	Baron Kilici+7
268	Baron Kilici+8
269	Baron Kilici+9
270	Triton Kilici+0
271	Triton Kilici+1
272	Triton Kilici+2
273	Triton Kilici+3
274	Triton Kilici+4
275	Triton Kilici+5
276	Triton Kilici+6
277	Triton Kilici+7
278	Triton Kilici+8
279	Triton Kilici+9
280	Kutsal Kiliç+0
281	Kutsal Kiliç+1
282	Kutsal Kiliç+2
283	Kutsal Kiliç+3
284	Kutsal Kiliç+4
285	Kutsal Kiliç+5
286	Kutsal Kiliç+6
287	Kutsal Kiliç+7
288	Kutsal Kiliç+8
289	Kutsal Kiliç+9
290	Dolunay Kilici+0
291	Dolunay Kilici+1
292	Dolunay Kilici+2
293	Dolunay Kilici+3
294	Dolunay Kilici+4
295	Dolunay Kilici+5
296	Dolunay Kilici+6
297	Dolunay Kilici+7
298	Dolunay Kilici+8
299	Dolunay Kilici+9
300	Zodyak Biçak+0
301	Zodyak Biçak+1
302	Zodyak Biçak+2
303	Zodyak Biçak+3
304	Zodyak Biçak+4
305	Zodyak Biçak+5
306	Zodyak Biçak+6
307	Zodyak Biçak+7
308	Zodyak Biçak+8
309	Zodyak Biçak+9
310	Zodyak Kiliç+0
311	Zodyak Kiliç+1
312	Zodyak Kiliç+2
313	Zodyak Kiliç+3
314	Zodyak Kiliç+4
315	Zodyak Kiliç+5
316	Zodyak Kiliç+6
317	Zodyak Kiliç+7
318	Zodyak Kiliç+8
319	Zodyak Kiliç+9
320	Kara ejderha kilici+0
321	Kara ejderha kilici+1
322	Kara ejderha kilici+2
323	Kara ejderha kilici+3
324	Kara ejderha kilici+4
325	Kara ejderha kilici+5
326	Kara ejderha kilici+6
327	Kara ejderha kilici+7
328	Kara ejderha kilici+8
329	Kara ejderha kilici+9
330	Kara ejderha kilici+10
331	Kara ejderha kilici+11
332	Kara ejderha kilici+12
333	Kara ejderha kilici+13
334	Kara ejderha kilici+14
335	Kara ejderha kilici+15
340	Kara ejderha jileti+0
341	Kara ejderha jileti+1
342	Kara ejderha jileti+2
343	Kara ejderha jileti+3
344	Kara ejderha jileti+4
345	Kara ejderha jileti+5
346	Kara ejderha jileti+6
347	Kara ejderha jileti+7
348	Kara ejderha jileti+8
349	Kara ejderha jileti+9
350	Kara ejderha jileti+10
351	Kara ejderha jileti+11
352	Kara ejderha jileti+12
353	Kara ejderha jileti+13
354	Kara ejderha jileti+14
355	Kara ejderha jileti+15
360	Yilan kilici+0
361	Yilan kilici+1
362	Yilan kilici+2
363	Yilan kilici+3
364	Yilan kilici+4
365	Yilan kilici+5
366	Yilan kilici+6
367	Yilan kilici+7
368	Yilan kilici+8
369	Yilan kilici+9
370	Yilan kilici+10
371	Yilan kilici+11
372	Yilan kilici+12
373	Yilan kilici+13
374	Yilan kilici+14
375	Yilan kilici+15
376	Yilan kilici(ürtm.)
380	Yilan biçagi+0
381	Yilan biçagi+1
382	Yilan biçagi+2
383	Yilan biçagi+3
384	Yilan biçagi+4
385	Yilan biçagi+5
386	Yilan biçagi+6
387	Yilan biçagi+7
388	Yilan biçagi+8
389	Yilan biçagi+9
390	Yilan biçagi+10
391	Yilan biçagi+11
392	Yilan biçagi+12
393	Yilan biçagi+13
394	Yilan biçagi+14
395	Yilan biçagi+15
396	Yilan biçagi(ürtm.)
460	Runik Kiliç +0
461	Runik Kiliç +1
462	Runik Kiliç +2
463	Runik Kiliç +3
464	Runik Kiliç +4
465	Runik Kiliç +5
466	Runik Kiliç +6
467	Runik Kiliç +7
468	Runik Kiliç +8
469	Runik Kiliç +9
470	Ejderha Disi Kilici +0
471	Ejderha Disi Kilici +1
472	Ejderha Disi Kilici +2
473	Ejderha Disi Kilici +3
474	Ejderha Disi Kilici +4
475	Ejderha Disi Kilici +5
476	Ejderha Disi Kilici +6
477	Ejderha Disi Kilici +7
478	Ejderha Disi Kilici +8
479	Ejderha Disi Kilici +9
500	Kyanit Kilici+0
501	Kyanit Kilici+1
502	Kyanit Kilici+2
503	Kyanit Kilici+3
504	Kyanit Kilici+4
505	Kyanit Kilici+5
506	Kyanit Kilici+6
507	Kyanit Kilici+7
508	Kyanit Kilici+8
509	Kyanit Kilici+9
1000	Hançer+0
1001	Hançer+1
1002	Hançer+2
1003	Hançer+3
1004	Hançer+4
1005	Hançer+5
1006	Hançer+6
1007	Hançer+7
1008	Hançer+8
1009	Hançer+9
1010	Kobra Hançeri+0
1011	Kobra Hançeri+1
1012	Kobra Hançeri+2
1013	Kobra Hançeri+3
1014	Kobra Hançeri+4
1015	Kobra Hançeri+5
1016	Kobra Hançeri+6
1017	Kobra Hançeri+7
1018	Kobra Hançeri+8
1019	Kobra Hançeri+9
1020	Makas Hançer+0
1021	Makas Hançer+1
1022	Makas Hançer+2
1023	Makas Hançer+3
1024	Makas Hançer+4
1025	Makas Hançer+5
1026	Makas Hançer+6
1027	Makas Hançer+7
1028	Makas Hançer+8
1029	Makas Hançer+9
1030	Sansli Biçak+0
1031	Sansli Biçak+1
1032	Sansli Biçak+2
1033	Sansli Biçak+3
1034	Sansli Biçak+4
1035	Sansli Biçak+5
1036	Sansli Biçak+6
1037	Sansli Biçak+7
1038	Sansli Biçak+8
1039	Sansli Biçak+9
1040	Kedi Isirigi Biçak+0
1041	Kedi Isirigi Biçak+1
1042	Kedi Isirigi Biçak+2
1043	Kedi Isirigi Biçak+3
1044	Kedi Isirigi Biçak+4
1045	Kedi Isirigi Biçak+5
1046	Kedi Isirigi Biçak+6
1047	Kedi Isirigi Biçak+7
1048	Kedi Isirigi Biçak+8
1049	Kedi Isirigi Biçak+9
1050	Seytan Surat Hançer+0
1051	Seytan Surat Hançer+1
1052	Seytan Surat Hançer+2
1053	Seytan Surat Hançer+3
1054	Seytan Surat Hançer+4
1055	Seytan Surat Hançer+5
1056	Seytan Surat Hançer+6
1057	Seytan Surat Hançer+7
1058	Seytan Surat Hançer+8
1059	Seytan Surat Hançer+9
1060	Seytan Yumrugu Hançeri+0
1061	Seytan Yumrugu Hançeri+1
1062	Seytan Yumrugu Hançeri+2
1063	Seytan Yumrugu Hançeri+3
1064	Seytan Yumrugu Hançeri+4
1065	Seytan Yumrugu Hançeri+5
1066	Seytan Yumrugu Hançeri+6
1067	Seytan Yumrugu Hançeri+7
1068	Seytan Yumrugu Hançeri+8
1069	Seytan Yumrugu Hançeri+9
1070	Kanli Hançer+0
1071	Kanli Hançer+1
1072	Kanli Hançer+2
1073	Kanli Hançer+3
1074	Kanli Hançer+4
1075	Kanli Hançer+5
1076	Kanli Hançer+6
1077	Kanli Hançer+7
1078	Kanli Hançer+8
1079	Kanli Hançer+9
1080	Kaburga Biçak+0
1081	Kaburga Biçak+1
1082	Kaburga Biçak+2
1083	Kaburga Biçak+3
1084	Kaburga Biçak+4
1085	Kaburga Biçak+5
1086	Kaburga Biçak+6
1087	Kaburga Biçak+7
1088	Kaburga Biçak+8
1089	Kaburga Biçak+9
1090	Çakram+0
1091	Çakram+1
1092	Çakram+2
1093	Çakram+3
1094	Çakram+4
1095	Çakram+5
1096	Çakram+6
1097	Çakram+7
1098	Çakram+8
1099	Çakram+9
1100	Ejderha Biçagi+0
1101	Ejderha Biçagi+1
1102	Ejderha Biçagi+2
1103	Ejderha Biçagi+3
1104	Ejderha Biçagi+4
1105	Ejderha Biçagi+5
1106	Ejderha Biçagi+6
1107	Ejderha Biçagi+7
1108	Ejderha Biçagi+8
1109	Ejderha Biçagi+9
1110	Simsek Biçagi+0
1111	Simsek Biçagi+1
1112	Simsek Biçagi+2
1113	Simsek Biçagi+3
1114	Simsek Biçagi+4
1115	Simsek Biçagi+5
1116	Simsek Biçagi+6
1117	Simsek Biçagi+7
1118	Simsek Biçagi+8
1119	Simsek Biçagi+9
1120	Siam Biçagi+0
1121	Siam Biçagi+1
1122	Siam Biçagi+2
1123	Siam Biçagi+3
1124	Siam Biçagi+4
1125	Siam Biçagi+5
1126	Siam Biçagi+6
1127	Siam Biçagi+7
1128	Siam Biçagi+8
1129	Siam Biçagi+9
1130	Seytan Kanadi Çakram+0
1131	Seytan Kanadi Çakram+1
1132	Seytan Kanadi Çakram+2
1133	Seytan Kanadi Çakram+3
1134	Seytan Kanadi Çakram+4
1135	Seytan Kanadi Çakram+5
1136	Seytan Kanadi Çakram+6
1137	Seytan Kanadi Çakram+7
1138	Seytan Kanadi Çakram+8
1139	Seytan Kanadi Çakram+9
1140	Testere Dis Biçagi+0
1141	Testere Dis Biçagi+1
1142	Testere Dis Biçagi+2
1143	Testere Dis Biçagi+3
1144	Testere Dis Biçagi+4
1145	Testere Dis Biçagi+5
1146	Testere Dis Biçagi+6
1147	Testere Dis Biçagi+7
1148	Testere Dis Biçagi+8
1149	Testere Dis Biçagi+9
1150	Gün Isigi Biçagi+0
1151	Gün Isigi Biçagi+1
1152	Gün Isigi Biçagi+2
1153	Gün Isigi Biçagi+3
1154	Gün Isigi Biçagi+4
1155	Gün Isigi Biçagi+5
1156	Gün Isigi Biçagi+6
1157	Gün Isigi Biçagi+7
1158	Gün Isigi Biçagi+8
1159	Gün Isigi Biçagi+9
1160	Rivulet Biçagi+0
1161	Rivulet Biçagi+1
1162	Rivulet Biçagi+2
1163	Rivulet Biçagi+3
1164	Rivulet Biçagi+4
1165	Rivulet Biçagi+5
1166	Rivulet Biçagi+6
1167	Rivulet Biçagi+7
1168	Rivulet Biçagi+8
1169	Rivulet Biçagi+9
1170	Siyah Yaprak Hançeri+0
1171	Siyah Yaprak Hançeri+1
1172	Siyah Yaprak Hançeri+2
1173	Siyah Yaprak Hançeri+3
1174	Siyah Yaprak Hançeri+4
1175	Siyah Yaprak Hançeri+5
1176	Siyah Yaprak Hançeri+6
1177	Siyah Yaprak Hançeri+7
1178	Siyah Yaprak Hançeri+8
1179	Siyah Yaprak Hançeri+9
1180	Zodyak Hançeri+0
1181	Zodyak Hançeri+1
1182	Zodyak Hançeri+2
1183	Zodyak Hançeri+3
1184	Zodyak Hançeri+4
1185	Zodyak Hançeri+5
1186	Zodyak Hançeri+6
1187	Zodyak Hançeri+7
1188	Zodyak Hançeri+8
1189	Zodyak Hançeri+9
1190	Kara ejderha hançeri+0
1191	Kara ejderha hançeri+1
1192	Kara ejderha hançeri+2
1193	Kara ejderha hançeri+3
1194	Kara ejderha hançeri+4
1195	Kara ejderha hançeri+5
1196	Kara ejderha hançeri+6
1197	Kara ejderha hançeri+7
1198	Kara ejderha hançeri+8
1199	Kara ejderha hançeri+9
1200	Kara ejderha hançeri+10
1201	Kara ejderha hançeri+11
1202	Kara ejderha hançeri+12
1203	Kara ejderha hançeri+13
1204	Kara ejderha hançeri+14
1205	Kara ejderha hançeri+15
1210	Yilan hançeri+0
1211	Yilan hançeri+1
1212	Yilan hançeri+2
1213	Yilan hançeri+3
1214	Yilan hançeri+4
1215	Yilan hançeri+5
1216	Yilan hançeri+6
1217	Yilan hançeri+7
1218	Yilan hançeri+8
1219	Yilan hançeri+9
1220	Yilan hançeri+10
1221	Yilan hançeri+11
1222	Yilan hançeri+12
1223	Yilan hançeri+13
1224	Yilan hançeri+14
1225	Yilan hançeri+15
1226	Yilan hançeri(ürtm.)
1340	Bes Element Kilici +0
1341	Bes Element Kilici +1
1342	Bes Element Kilici +2
1343	Bes Element Kilici +3
1344	Bes Element Kilici +4
1345	Bes Element Kilici +5
1346	Bes Element Kilici +6
1347	Bes Element Kilici +7
1348	Bes Element Kilici +8
1349	Bes Element Kilici +9
1500	Kyanit Hançer+0
1501	Kyanit Hançer+1
1502	Kyanit Hançer+2
1503	Kyanit Hançer+3
1504	Kyanit Hançer+4
1505	Kyanit Hançer+5
1506	Kyanit Hançer+6
1507	Kyanit Hançer+7
1508	Kyanit Hançer+8
1509	Kyanit Hançer+9
2000	Yay+0
2001	Yay+1
2002	Yay+2
2003	Yay+3
2004	Yay+4
2005	Yay+5
2006	Yay+6
2007	Yay+7
2008	Yay+8
2009	Yay+9
2010	Uzun Yay +0
2011	Uzun Yay +1
2012	Uzun Yay +2
2013	Uzun Yay +3
2014	Uzun Yay +4
2015	Uzun Yay +5
2016	Uzun Yay +6
2017	Uzun Yay +7
2018	Uzun Yay +8
2019	Uzun Yay +9
2020	Birlesik Yay+0
2021	Birlesik Yay+1
2022	Birlesik Yay+2
2023	Birlesik Yay+3
2024	Birlesik Yay+4
2025	Birlesik Yay+5
2026	Birlesik Yay+6
2027	Birlesik Yay+7
2028	Birlesik Yay+8
2029	Birlesik Yay+9
2030	Harp Yayi+0
2031	Harp Yayi+1
2032	Harp Yayi+2
2033	Harp Yayi+3
2034	Harp Yayi+4
2035	Harp Yayi+5
2036	Harp Yayi+6
2037	Harp Yayi+7
2038	Harp Yayi+8
2039	Harp Yayi+9
2040	Atsirti Uzun Yay+0
2041	Atsirti Uzun Yay+1
2042	Atsirti Uzun Yay+2
2043	Atsirti Uzun Yay+3
2044	Atsirti Uzun Yay+4
2045	Atsirti Uzun Yay+5
2046	Atsirti Uzun Yay+6
2047	Atsirti Uzun Yay+7
2048	Atsirti Uzun Yay+8
2049	Atsirti Uzun Yay+9
2050	Atsirti Savas+0
2051	Atsirti Savas+1
2052	Atsirti Savas+2
2053	Atsirti Savas+3
2054	Atsirti Savas+4
2055	Atsirti Savas+5
2056	Atsirti Savas+6
2057	Atsirti Savas+7
2058	Atsirti Savas+8
2059	Atsirti Savas+9
2060	Bakir Isçiligi Yay+0
2061	Bakir Isçiligi Yay+1
2062	Bakir Isçiligi Yay+2
2063	Bakir Isçiligi Yay+3
2064	Bakir Isçiligi Yay+4
2065	Bakir Isçiligi Yay+5
2066	Bakir Isçiligi Yay+6
2067	Bakir Isçiligi Yay+7
2068	Bakir Isçiligi Yay+8
2069	Bakir Isçiligi Yay+9
2070	Kara Yikim Yayi+0
2071	Kara Yikim Yayi+1
2072	Kara Yikim Yayi+2
2073	Kara Yikim Yayi+3
2074	Kara Yikim Yayi+4
2075	Kara Yikim Yayi+5
2076	Kara Yikim Yayi+6
2077	Kara Yikim Yayi+7
2078	Kara Yikim Yayi+8
2079	Kara Yikim Yayi+9
2080	Kirmizi Göz Yay+0
2081	Kirmizi Göz Yay+1
2082	Kirmizi Göz Yay+2
2083	Kirmizi Göz Yay+3
2084	Kirmizi Göz Yay+4
2085	Kirmizi Göz Yay+5
2086	Kirmizi Göz Yay+6
2087	Kirmizi Göz Yay+7
2088	Kirmizi Göz Yay+8
2089	Kirmizi Göz Yay+9
2090	Dikenli Yaprak Yayi+0
2091	Dikenli Yaprak Yayi+1
2092	Dikenli Yaprak Yayi+2
2093	Dikenli Yaprak Yayi+3
2094	Dikenli Yaprak Yayi+4
2095	Dikenli Yaprak Yayi+5
2096	Dikenli Yaprak Yayi+6
2097	Dikenli Yaprak Yayi+7
2098	Dikenli Yaprak Yayi+8
2099	Dikenli Yaprak Yayi+9
2100	Boga Boynuzu Yay+0
2101	Boga Boynuzu Yay+1
2102	Boga Boynuzu Yay+2
2103	Boga Boynuzu Yay+3
2104	Boga Boynuzu Yay+4
2105	Boga Boynuzu Yay+5
2106	Boga Boynuzu Yay+6
2107	Boga Boynuzu Yay+7
2108	Boga Boynuzu Yay+8
2109	Boga Boynuzu Yay+9
2110	Tek Boynuzlu Yay+0
2111	Tek Boynuzlu Yay+1
2112	Tek Boynuzlu Yay+2
2113	Tek Boynuzlu Yay+3
2114	Tek Boynuzlu Yay+4
2115	Tek Boynuzlu Yay+5
2116	Tek Boynuzlu Yay+6
2117	Tek Boynuzlu Yay+7
2118	Tek Boynuzlu Yay+8
2119	Tek Boynuzlu Yay+9
2120	Dev Kanatli Yay+0
2121	Dev Kanatli Yay+1
2122	Dev Kanatli Yay+2
2123	Dev Kanatli Yay+3
2124	Dev Kanatli Yay+4
2125	Dev Kanatli Yay+5
2126	Dev Kanatli Yay+6
2127	Dev Kanatli Yay+7
2128	Dev Kanatli Yay+8
2129	Dev Kanatli Yay+9
2130	Kutsal Sert Yay+0
2131	Kutsal Sert Yay+1
2132	Kutsal Sert Yay+2
2133	Kutsal Sert Yay+3
2134	Kutsal Sert Yay+4
2135	Kutsal Sert Yay+5
2136	Kutsal Sert Yay+6
2137	Kutsal Sert Yay+7
2138	Kutsal Sert Yay+8
2139	Kutsal Sert Yay+9
2140	Sari EjderhaYayi+0
2141	Sari EjderhaYayi+1
2142	Sari EjderhaYayi+2
2143	Sari EjderhaYayi+3
2144	Sari EjderhaYayi+4
2145	Sari EjderhaYayi+5
2146	Sari EjderhaYayi+6
2147	Sari EjderhaYayi+7
2148	Sari EjderhaYayi+8
2149	Sari EjderhaYayi+9
2150	Geyik Boynuzu Yay+0
2151	Geyik Boynuzu Yay+1
2152	Geyik Boynuzu Yay+2
2153	Geyik Boynuzu Yay+3
2154	Geyik Boynuzu Yay+4
2155	Geyik Boynuzu Yay+5
2156	Geyik Boynuzu Yay+6
2157	Geyik Boynuzu Yay+7
2158	Geyik Boynuzu Yay+8
2159	Geyik Boynuzu Yay+9
2160	Büyük Seytan Yayi+0
2161	Büyük Seytan Yayi+1
2162	Büyük Seytan Yayi+2
2163	Büyük Seytan Yayi+3
2164	Büyük Seytan Yayi+4
2165	Büyük Seytan Yayi+5
2166	Büyük Seytan Yayi+6
2167	Büyük Seytan Yayi+7
2168	Büyük Seytan Yayi+8
2169	Büyük Seytan Yayi+9
2170	Havali Çelik Yay+0
2171	Havali Çelik Yay+1
2172	Havali Çelik Yay+2
2173	Havali Çelik Yay+3
2174	Havali Çelik Yay+4
2175	Havali Çelik Yay+5
2176	Havali Çelik Yay+6
2177	Havali Çelik Yay+7
2178	Havali Çelik Yay+8
2179	Havali Çelik Yay+9
2180	Mavi Ejderha Yayi+0
2181	Mavi Ejderha Yayi+1
2182	Mavi Ejderha Yayi+2
2183	Mavi Ejderha Yayi+3
2184	Mavi Ejderha Yayi+4
2185	Mavi Ejderha Yayi+5
2186	Mavi Ejderha Yayi+6
2187	Mavi Ejderha Yayi+7
2188	Mavi Ejderha Yayi+8
2189	Mavi Ejderha Yayi+9
2190	Hayalet Yay+0
2191	Hayalet Yay+1
2192	Hayalet Yay+2
2193	Hayalet Yay+3
2194	Hayalet Yay+4
2195	Hayalet Yay+5
2196	Hayalet Yay+6
2197	Hayalet Yay+7
2198	Hayalet Yay+8
2199	Hayalet Yay+9
2200	Zodyak Yay+0
2201	Zodyak Yay+1
2202	Zodyak Yay+2
2203	Zodyak Yay+3
2204	Zodyak Yay+4
2205	Zodyak Yay+5
2206	Zodyak Yay+6
2207	Zodyak Yay+7
2208	Zodyak Yay+8
2209	Zodyak Yay+9
2210	Kara ejderha yayi+0
2211	Kara ejderha yayi+1
2212	Kara ejderha yayi+2
2213	Kara ejderha yayi+3
2214	Kara ejderha yayi+4
2215	Kara ejderha yayi+5
2216	Kara ejderha yayi+6
2217	Kara ejderha yayi+7
2218	Kara ejderha yayi+8
2219	Kara ejderha yayi+9
2220	Kara ejderha yayi+10
2221	Kara ejderha yayi+11
2222	Kara ejderha yayi+12
2223	Kara ejderha yayi+13
2224	Kara ejderha yayi+14
2225	Kara ejderha yayi+15
2230	Yilan yayi+0
2231	Yilan yayi+1
2232	Yilan yayi+2
2233	Yilan yayi+3
2234	Yilan yayi+4
2235	Yilan yayi+5
2236	Yilan yayi+6
2237	Yilan yayi+7
2238	Yilan yayi+8
2239	Yilan yayi+9
2240	Yilan yayi+10
2241	Yilan yayi+11
2242	Yilan yayi+12
2243	Yilan yayi+13
2244	Yilan yayi+14
2245	Yilan yayi+15
2246	Yilan yayi(ürtm.)
2370	Anka Yayi +0
2371	Anka Yayi +1
2372	Anka Yayi +2
2373	Anka Yayi +3
2374	Anka Yayi +4
2375	Anka Yayi +5
2376	Anka Yayi +6
2377	Anka Yayi +7
2378	Anka Yayi +8
2379	Anka Yayi +9
2500	Kyanit Yay+0
2501	Kyanit Yay+1
2502	Kyanit Yay+2
2503	Kyanit Yay+3
2504	Kyanit Yay+4
2505	Kyanit Yay+5
2506	Kyanit Yay+6
2507	Kyanit Yay+7
2508	Kyanit Yay+8
2509	Kyanit Yay+9
3000	Genis Mizrak+0
3001	Genis Mizrak+1
3002	Genis Mizrak+2
3003	Genis Mizrak+3
3004	Genis Mizrak+4
3005	Genis Mizrak+5
3006	Genis Mizrak+6
3007	Genis Mizrak+7
3008	Genis Mizrak+8
3009	Genis Mizrak+9
3010	Mizrak+0
3011	Mizrak+1
3012	Mizrak+2
3013	Mizrak+3
3014	Mizrak+4
3015	Mizrak+5
3016	Mizrak+6
3017	Mizrak+7
3018	Mizrak+8
3019	Mizrak+9
3020	Giyotin Pala+0
3021	Giyotin Pala+1
3022	Giyotin Pala+2
3023	Giyotin Pala+3
3024	Giyotin Pala+4
3025	Giyotin Pala+5
3026	Giyotin Pala+6
