VNUM	LOCALE_NAME
260	Mee barona+0
261	Mee barona+1
262	Mee barona+2
263	Mee barona+3
264	Mee barona+4
265	Mee barona+5
266	Mee barona+6
267	Mee barona+7
268	Mee barona+8
269	Mee barona+9
270	Tritonuv mee+0
271	Tritonuv mee+1
272	Tritonuv mee+2
273	Tritonuv mee+3
274	Tritonuv mee+4
275	Tritonuv mee+5
276	Tritonuv mee+6
277	Tritonuv mee+7
278	Tritonuv mee+8
279	Tritonuv mee+9
280	Svatý mee+0
281	Svatý mee+1
282	Svatý mee+2
283	Svatý mee+3
284	Svatý mee+4
285	Svatý mee+5
286	Svatý mee+6
287	Svatý mee+7
288	Svatý mee+8
289	Svatý mee+9
290	Úplokový mee+0
291	Úplokový mee+1
292	Úplokový mee+2
293	Úplokový mee+3
294	Úplokový mee+4
295	Úplokový mee+5
296	Úplokový mee+6
297	Úplokový mee+7
298	Úplokový mee+8
299	Úplokový mee+9
300	Eepel Zvirokruhu+0
301	Eepel Zvirokruhu+1
302	Eepel Zvirokruhu+2
303	Eepel Zvirokruhu+3
304	Eepel Zvirokruhu+4
305	Eepel Zvirokruhu+5
306	Eepel Zvirokruhu+6
307	Eepel Zvirokruhu+7
308	Eepel Zvirokruhu+8
309	Eepel Zvirokruhu+9
310	Mee Zvirokruhu+0
311	Mee Zvirokruhu+1
312	Mee Zvirokruhu+2
313	Mee Zvirokruhu+3
314	Mee Zvirokruhu+4
315	Mee Zvirokruhu+5
316	Mee Zvirokruhu+6
317	Mee Zvirokruhu+7
318	Mee Zvirokruhu+8
319	Mee Zvirokruhu+9
320	Mee temného draka+0
321	Mee temného draka+1
322	Mee temného draka+2
323	Mee temného draka+3
324	Mee temného draka+4
325	Mee temného draka+5
326	Mee temného draka+6
327	Mee temného draka+7
328	Mee temného draka+8
329	Mee temného draka+9
330	Mee temného draka+10
331	Mee temného draka+11
332	Mee temného draka+12
333	Mee temného draka+13
334	Mee temného draka+14
335	Mee temného draka+15
340	Šavle temného draka+0
341	Šavle temného draka+1
342	Šavle temného draka+2
343	Šavle temného draka+3
344	Šavle temného draka+4
345	Šavle temného draka+5
346	Šavle temného draka+6
347	Šavle temného draka+7
348	Šavle temného draka+8
349	Šavle temného draka+9
350	Šavle temného draka+10
351	Šavle temného draka+11
352	Šavle temného draka+12
353	Šavle temného draka+13
354	Šavle temného draka+14
355	Šavle temného draka+15
360	Hadí mee+0
361	Hadí mee+1
362	Hadí mee+2
363	Hadí mee+3
364	Hadí mee+4
365	Hadí mee+5
366	Hadí mee+6
367	Hadí mee+7
368	Hadí mee+8
369	Hadí mee+9
370	Hadí mee+10
371	Hadí mee+11
372	Hadí mee+12
373	Hadí mee+13
374	Hadí mee+14
375	Hadí mee+15
376	Hadí mee (výroba)
380	Hadí ostoí+0
381	Hadí ostoí+1
382	Hadí ostoí+2
383	Hadí ostoí+3
384	Hadí ostoí+4
385	Hadí ostoí+5
386	Hadí ostoí+6
387	Hadí ostoí+7
388	Hadí ostoí+8
389	Hadí ostoí+9
390	Hadí ostoí+10
391	Hadí ostoí+11
392	Hadí ostoí+12
393	Hadí ostoí+13
394	Hadí ostoí+14
395	Hadí ostoí+15
396	Hadí ostoí (výroba)
460	Runový mee +0
461	Runový mee +1
462	Runový mee +2
463	Runový mee +3
464	Runový mee +4
465	Runový mee +5
466	Runový mee +6
467	Runový mee +7
468	Runový mee +8
469	Runový mee +9
470	Ozubený draeí mee +0
471	Ozubený draeí mee +1
472	Ozubený draeí mee +2
473	Ozubený draeí mee +3
474	Ozubený draeí mee +4
475	Ozubený draeí mee +5
476	Ozubený draeí mee +6
477	Ozubený draeí mee +7
478	Ozubený draeí mee +8
479	Ozubený draeí mee +9
500	Kyanitový mee +0
501	Kyanitový mee +1
502	Kyanitový mee +2
503	Kyanitový mee +3
504	Kyanitový mee +4
505	Kyanitový mee +5
506	Kyanitový mee +6
507	Kyanitový mee +7
508	Kyanitový mee +8
509	Kyanitový mee +9
1000	Dýka+0
1001	Dýka+1
1002	Dýka+2
1003	Dýka+3
1004	Dýka+4
1005	Dýka+5
1006	Dýka+6
1007	Dýka+7
1008	Dýka+8
1009	Dýka+9
1010	Koboí dýka+0
1011	Koboí dýka+1
1012	Koboí dýka+2
1013	Koboí dýka+3
1014	Koboí dýka+4
1015	Koboí dýka+5
1016	Koboí dýka+6
1017	Koboí dýka+7
1018	Koboí dýka+8
1019	Koboí dýka+9
1020	Nužková dýka+0
1021	Nužková dýka+1
1022	Nužková dýka+2
1023	Nužková dýka+3
1024	Nužková dýka+4
1025	Nužková dýka+5
1026	Nužková dýka+6
1027	Nužková dýka+7
1028	Nužková dýka+8
1029	Nužková dýka+9
1030	Nuž štistí+0
1031	Nuž štistí+1
1032	Nuž štistí+2
1033	Nuž štistí+3
1034	Nuž štistí+4
1035	Nuž štistí+5
1036	Nuž štistí+6
1037	Nuž štistí+7
1038	Nuž štistí+8
1039	Nuž štistí+9
1040	Nuž koeieího skusu+0
1041	Nuž koeieího skusu+1
1042	Nuž koeieího skusu+2
1043	Nuž koeieího skusu+3
1044	Nuž koeieího skusu+4
1045	Nuž koeieího skusu+5
1046	Nuž koeieího skusu+6
1047	Nuž koeieího skusu+7
1048	Nuž koeieího skusu+8
1049	Nuž koeieího skusu+9
1050	Dýka d'ábelské tváoe+0
1051	Dýka d'ábelské tváoe+1
1052	Dýka d'ábelské tváoe+2
1053	Dýka d'ábelské tváoe+3
1054	Dýka d'ábelské tváoe+4
1055	Dýka d'ábelské tváoe+5
1056	Dýka d'ábelské tváoe+6
1057	Dýka d'ábelské tváoe+7
1058	Dýka d'ábelské tváoe+8
1059	Dýka d'ábelské tváoe+9
1060	Dýka d'ábelské pisti+0
1061	Dýka d'ábelské pisti+1
1062	Dýka d'ábelské pisti+2
1063	Dýka d'ábelské pisti+3
1064	Dýka d'ábelské pisti+4
1065	Dýka d'ábelské pisti+5
1066	Dýka d'ábelské pisti+6
1067	Dýka d'ábelské pisti+7
1068	Dýka d'ábelské pisti+8
1069	Dýka d'ábelské pisti+9
1070	Krvavá dýka+0
1071	Krvavá dýka+1
1072	Krvavá dýka+2
1073	Krvavá dýka+3
1074	Krvavá dýka+4
1075	Krvavá dýka+5
1076	Krvavá dýka+6
1077	Krvavá dýka+7
1078	Krvavá dýka+8
1079	Krvavá dýka+9
1080	Žebrovaný nuž+0
1081	Žebrovaný nuž+1
1082	Žebrovaný nuž+2
1083	Žebrovaný nuž+3
1084	Žebrovaný nuž+4
1085	Žebrovaný nuž+5
1086	Žebrovaný nuž+6
1087	Žebrovaný nuž+7
1088	Žebrovaný nuž+8
1089	Žebrovaný nuž+9
1090	Chakram+0
1091	Chakram+1
1092	Chakram+2
1093	Chakram+3
1094	Chakram+4
1095	Chakram+5
1096	Chakram+6
1097	Chakram+7
1098	Chakram+8
1099	Chakram+9
1100	Draeí nuž+0
1101	Draeí nuž+1
1102	Draeí nuž+2
1103	Draeí nuž+3
1104	Draeí nuž+4
1105	Draeí nuž+5
1106	Draeí nuž+6
1107	Draeí nuž+7
1108	Draeí nuž+8
1109	Draeí nuž+9
1110	Svitelný nuž+0
1111	Svitelný nuž+1
1112	Svitelný nuž+2
1113	Svitelný nuž+3
1114	Svitelný nuž+4
1115	Svitelný nuž+5
1116	Svitelný nuž+6
1117	Svitelný nuž+7
1118	Svitelný nuž+8
1119	Svitelný nuž+9
1120	Siamský nuž+0
1121	Siamský nuž+1
1122	Siamský nuž+2
1123	Siamský nuž+3
1124	Siamský nuž+4
1125	Siamský nuž+5
1126	Siamský nuž+6
1127	Siamský nuž+7
1128	Siamský nuž+8
1129	Siamský nuž+9
1130	Chakram koídla d'ábla+0
1131	Chakram koídla d'ábla+1
1132	Chakram koídla d'ábla+2
1133	Chakram koídla d'ábla+3
1134	Chakram koídla d'ábla+4
1135	Chakram koídla d'ábla+5
1136	Chakram koídla d'ábla+6
1137	Chakram koídla d'ábla+7
1138	Chakram koídla d'ábla+8
1139	Chakram koídla d'ábla+9
1140	Ozubený nuž+0
1141	Ozubený nuž+1
1142	Ozubený nuž+2
1143	Ozubený nuž+3
1144	Ozubený nuž+4
1145	Ozubený nuž+5
1146	Ozubený nuž+6
1147	Ozubený nuž+7
1148	Ozubený nuž+8
1149	Ozubený nuž+9
1150	Paprskovitý nuž+0
1151	Paprskovitý nuž+1
1152	Paprskovitý nuž+2
1153	Paprskovitý nuž+3
1154	Paprskovitý nuž+4
1155	Paprskovitý nuž+5
1156	Paprskovitý nuž+6
1157	Paprskovitý nuž+7
1158	Paprskovitý nuž+8
1159	Paprskovitý nuž+9
1160	Potuekový nuž+0
1161	Potuekový nuž+1
1162	Potuekový nuž+2
1163	Potuekový nuž+3
1164	Potuekový nuž+4
1165	Potuekový nuž+5
1166	Potuekový nuž+6
1167	Potuekový nuž+7
1168	Potuekový nuž+8
1169	Potuekový nuž+9
1170	Eernolistá dýka+0
1171	Eernolistá dýka+1
1172	Eernolistá dýka+2
1173	Eernolistá dýka+3
1174	Eernolistá dýka+4
1175	Eernolistá dýka+5
1176	Eernolistá dýka+6
1177	Eernolistá dýka+7
1178	Eernolistá dýka+8
1179	Eernolistá dýka+9
1180	Dýka Zvirokruhu+0
1181	Dýka Zvirokruhu+1
1182	Dýka Zvirokruhu+2
1183	Dýka Zvirokruhu+3
1184	Dýka Zvirokruhu+4
1185	Dýka Zvirokruhu+5
1186	Dýka Zvirokruhu+6
1187	Dýka Zvirokruhu+7
1188	Dýka Zvirokruhu+8
1189	Dýka Zvirokruhu+9
1190	Dýka temného draka+0
1191	Dýka temného draka+1
1192	Dýka temného draka+2
1193	Dýka temného draka+3
1194	Dýka temného draka+4
1195	Dýka temného draka+5
1196	Dýka temného draka+6
1197	Dýka temného draka+7
1198	Dýka temného draka+8
1199	Dýka temného draka+9
1200	Dýka temného draka+10
1201	Dýka temného draka+11
1202	Dýka temného draka+12
1203	Dýka temného draka+13
1204	Dýka temného draka+14
1205	Dýka temného draka+15
1210	Hadí dýka+0
1211	Hadí dýka+1
1212	Hadí dýka+2
1213	Hadí dýka+3
1214	Hadí dýka+4
1215	Hadí dýka+5
1216	Hadí dýka+6
1217	Hadí dýka+7
1218	Hadí dýka+8
1219	Hadí dýka+9
1220	Hadí dýka+10
1221	Hadí dýka+11
1222	Hadí dýka+12
1223	Hadí dýka+13
1224	Hadí dýka+14
1225	Hadí dýka+15
1226	Hadí dýka (výroba)
1340	Mee Piti elementu +0
1341	Mee Piti elementu +1
1342	Mee Piti elementu +2
1343	Mee Piti elementu +3
1344	Mee Piti elementu +4
1345	Mee Piti elementu +5
1346	Mee Piti elementu +6
1347	Mee Piti elementu +7
1348	Mee Piti elementu +8
1349	Mee Piti elementu +9
1500	Kyanitová dýka +0
1501	Kyanitová dýka +1
1502	Kyanitová dýka +2
1503	Kyanitová dýka +3
1504	Kyanitová dýka +4
1505	Kyanitová dýka +5
1506	Kyanitová dýka +6
1507	Kyanitová dýka +7
1508	Kyanitová dýka +8
1509	Kyanitová dýka +9
2000	Luk+0
2001	Luk+1
2002	Luk+2
2003	Luk+3
2004	Luk+4
2005	Luk+5
2006	Luk+6
2007	Luk+7
2008	Luk+8
2009	Luk+9
2010	Dlouhý luk+0
2011	Dlouhý luk+1
2012	Dlouhý luk+2
2013	Dlouhý luk+3
2014	Dlouhý luk+4
2015	Dlouhý luk+5
2016	Dlouhý luk+6
2017	Dlouhý luk+7
2018	Dlouhý luk+8
2019	Dlouhý luk+9
2020	Složený luk+0
2021	Složený luk+1
2022	Složený luk+2
2023	Složený luk+3
2024	Složený luk+4
2025	Složený luk+5
2026	Složený luk+6
2027	Složený luk+7
2028	Složený luk+8
2029	Složený luk+9
2030	Bitevní luk+0
2031	Bitevní luk+1
2032	Bitevní luk+2
2033	Bitevní luk+3
2034	Bitevní luk+4
2035	Bitevní luk+5
2036	Bitevní luk+6
2037	Bitevní luk+7
2038	Bitevní luk+8
2039	Bitevní luk+9
2040	Jezdecký dlouhý luk+0
2041	Jezdecký dlouhý luk+1
2042	Jezdecký dlouhý luk+2
2043	Jezdecký dlouhý luk+3
2044	Jezdecký dlouhý luk+4
2045	Jezdecký dlouhý luk+5
2046	Jezdecký dlouhý luk+6
2047	Jezdecký dlouhý luk+7
2048	Jezdecký dlouhý luk+8
2049	Jezdecký dlouhý luk+9
2050	Jezdecký bitevní luk+0
2051	Jezdecký bitevní luk+1
2052	Jezdecký bitevní luk+2
2053	Jezdecký bitevní luk+3
2054	Jezdecký bitevní luk+4
2055	Jezdecký bitevní luk+5
2056	Jezdecký bitevní luk+6
2057	Jezdecký bitevní luk+7
2058	Jezdecký bitevní luk+8
2059	Jezdecký bitevní luk+9
2060	Roubovaný midiný luk+0
2061	Roubovaný midiný luk+1
2062	Roubovaný midiný luk+2
2063	Roubovaný midiný luk+3
2064	Roubovaný midiný luk+4
2065	Roubovaný midiný luk+5
2066	Roubovaný midiný luk+6
2067	Roubovaný midiný luk+7
2068	Roubovaný midiný luk+8
2069	Roubovaný midiný luk+9
2070	Nieivý luk+0
2071	Nieivý luk+1
2072	Nieivý luk+2
2073	Nieivý luk+3
2074	Nieivý luk+4
2075	Nieivý luk+5
2076	Nieivý luk+6
2077	Nieivý luk+7
2078	Nieivý luk+8
2079	Nieivý luk+9
2080	Rudooký luk+0
2081	Rudooký luk+1
2082	Rudooký luk+2
2083	Rudooký luk+3
2084	Rudooký luk+4
2085	Rudooký luk+5
2086	Rudooký luk+6
2087	Rudooký luk+7
2088	Rudooký luk+8
2089	Rudooký luk+9
2090	Trnolistový luk+0
2091	Trnolistový luk+1
2092	Trnolistový luk+2
2093	Trnolistový luk+3
2094	Trnolistový luk+4
2095	Trnolistový luk+5
2096	Trnolistový luk+6
2097	Trnolistový luk+7
2098	Trnolistový luk+8
2099	Trnolistový luk+9
2100	Luk z býeího rohu+0
2101	Luk z býeího rohu+1
2102	Luk z býeího rohu+2
2103	Luk z býeího rohu+3
2104	Luk z býeího rohu+4
2105	Luk z býeího rohu+5
2106	Luk z býeího rohu+6
2107	Luk z býeího rohu+7
2108	Luk z býeího rohu+8
2109	Luk z býeího rohu+9
2110	Luk jednorožce+0
2111	Luk jednorožce+1
2112	Luk jednorožce+2
2113	Luk jednorožce+3
2114	Luk jednorožce+4
2115	Luk jednorožce+5
2116	Luk jednorožce+6
2117	Luk jednorožce+7
2118	Luk jednorožce+8
2119	Luk jednorožce+9
2120	Luk s gigant. koídly+0
2121	Luk s gigant. koídly+1
2122	Luk s gigant. koídly+2
2123	Luk s gigant. koídly+3
2124	Luk s gigant. koídly+4
2125	Luk s gigant. koídly+5
2126	Luk s gigant. koídly+6
2127	Luk s gigant. koídly+7
2128	Luk s gigant. koídly+8
2129	Luk s gigant. koídly+9
2130	Meruokový luk+0
2131	Meruokový luk+1
2132	Meruokový luk+2
2133	Meruokový luk+3
2134	Meruokový luk+4
2135	Meruokový luk+5
2136	Meruokový luk+6
2137	Meruokový luk+7
2138	Meruokový luk+8
2139	Meruokový luk+9
2140	Velký žlutý draeí luk+0
2141	Velký žlutý draeí luk+1
2142	Velký žlutý draeí luk+2
2143	Velký žlutý draeí luk+3
2144	Velký žlutý draeí luk+4
2145	Velký žlutý draeí luk+5
2146	Velký žlutý draeí luk+6
2147	Velký žlutý draeí luk+7
2148	Velký žlutý draeí luk+8
2149	Velký žlutý draeí luk+9
2150	Luk z parožiny+0
2151	Luk z parožiny+1
2152	Luk z parožiny+2
2153	Luk z parožiny+3
2154	Luk z parožiny+4
2155	Luk z parožiny+5
2156	Luk z parožiny+6
2157	Luk z parožiny+7
2158	Luk z parožiny+8
2159	Luk z parožiny+9
2160	Velký d'ábelský luk+0
2161	Velký d'ábelský luk+1
2162	Velký d'ábelský luk+2
2163	Velký d'ábelský luk+3
2164	Velký d'ábelský luk+4
2165	Velký d'ábelský luk+5
2166	Velký d'ábelský luk+6
2167	Velký d'ábelský luk+7
2168	Velký d'ábelský luk+8
2169	Velký d'ábelský luk+9
2170	Ocelový luk vran+0
2171	Ocelový luk vran+1
2172	Ocelový luk vran+2
2173	Ocelový luk vran+3
2174	Ocelový luk vran+4
2175	Ocelový luk vran+5
2176	Ocelový luk vran+6
2177	Ocelový luk vran+7
2178	Ocelový luk vran+8
2179	Ocelový luk vran+9
2180	Modrý draeí luk+0
2181	Modrý draeí luk+1
2182	Modrý draeí luk+2
2183	Modrý draeí luk+3
2184	Modrý draeí luk+4
2185	Modrý draeí luk+5
2186	Modrý draeí luk+6
2187	Modrý draeí luk+7
2188	Modrý draeí luk+8
2189	Modrý draeí luk+9
2190	Luk duchu+0
2191	Luk duchu+1
2192	Luk duchu+2
2193	Luk duchu+3
2194	Luk duchu+4
2195	Luk duchu+5
2196	Luk duchu+6
2197	Luk duchu+7
2198	Luk duchu+8
2199	Luk duchu+9
2200	Luk Zvirokruhu+0
2201	Luk Zvirokruhu+1
2202	Luk Zvirokruhu+2
2203	Luk Zvirokruhu+3
2204	Luk Zvirokruhu+4
2205	Luk Zvirokruhu+5
2206	Luk Zvirokruhu+6
2207	Luk Zvirokruhu+7
2208	Luk Zvirokruhu+8
2209	Luk Zvirokruhu+9
2210	Luk temného draka+0
2211	Luk temného draka+1
2212	Luk temného draka+2
2213	Luk temného draka+3
2214	Luk temného draka+4
2215	Luk temného draka+5
2216	Luk temného draka+6
2217	Luk temného draka+7
2218	Luk temného draka+8
2219	Luk temného draka+9
2220	Luk temného draka+10
2221	Luk temného draka+11
2222	Luk temného draka+12
2223	Luk temného draka+13
2224	Luk temného draka+14
2225	Luk temného draka+15
2230	Hadí luk+0
2231	Hadí luk+1
2232	Hadí luk+2
2233	Hadí luk+3
2234	Hadí luk+4
2235	Hadí luk+5
2236	Hadí luk+6
2237	Hadí luk+7
2238	Hadí luk+8
2239	Hadí luk+9
2240	Hadí luk+10
2241	Hadí luk+11
2242	Hadí luk+12
2243	Hadí luk+13
2244	Hadí luk+14
2245	Hadí luk+15
2246	Hadí luk (výroba)
2370	Luk Fénixe +0
2371	Luk Fénixe +1
2372	Luk Fénixe +2
2373	Luk Fénixe +3
2374	Luk Fénixe +4
2375	Luk Fénixe +5
2376	Luk Fénixe +6
2377	Luk Fénixe +7
2378	Luk Fénixe +8
2379	Luk Fénixe +9
2500	Kyanitový luk +0
2501	Kyanitový luk +1
2502	Kyanitový luk +2
2503	Kyanitový luk +3
2504	Kyanitový luk +4
2505	Kyanitový luk +5
2506	Kyanitový luk +6
2507	Kyanitový luk +7
2508	Kyanitový luk +8
2509	Kyanitový luk +9
3000	Halapartna+0
3001	Halapartna+1
3002	Halapartna+2
3003	Halapartna+3
3004	Halapartna+4
3005	Halapartna+5
3006	Halapartna+6
3007	Halapartna+7
3008	Halapartna+8
3009	Halapartna+9
3010	Oštip+0
3011	Oštip+1
3012	Oštip+2
3013	Oštip+3
3014	Oštip+4
3015	Oštip+5
3016	Oštip+6
3017	Oštip+7
3018	Oštip+8
3019	Oštip+9
3020	Gilotinová eepel+0
3021	Gilotinová eepel+1
3022	Gilotinová eepel+2
3023	Gilotinová eepel+3
3024	Gilotinová eepel+4
3025	Gilotinová eepel+5
3026	Gilotinová eepel+6
3027	Gilotinová eepel+7
3028	Gilotinová eepel+8
3029	Gilotinová eepel+9
3030	Pavoueí oštip+0
3031	Pavoueí oštip+1
3032	Pavoueí oštip+2
3033	Pavoueí oštip+3
3034	Pavoueí oštip+4
3035	Pavoueí oštip+5
3036	Pavoueí oštip+6
3037	Pavoueí oštip+7
3038	Pavoueí oštip+8
3039	Pavoueí oštip+9
3040	Sudlice+0
3041	Sudlice+1
3042	Sudlice+2
3043	Sudlice+3
3044	Sudlice+4
3045	Sudlice+5
3046	Sudlice+6
3047	Sudlice+7
3048	Sudlice+8
3049	Sudlice+9
3050	Váleená kosa+0
3051	Váleená kosa+1
3052	Váleená kosa+2
3053	Váleená kosa+3
3054	Váleená kosa+4
3055	Váleená kosa+5
3056	Váleená kosa+6
3057	Váleená kosa+7
3058	Váleená kosa+8
3059	Váleená kosa+9
3060	Váleená vidlice+0
3061	Váleená vidlice+1
3062	Váleená vidlice+2
3063	Váleená vidlice+3
3064	Váleená vidlice+4
3065	Váleená vidlice+5
3066	Váleená vidlice+6
3067	Váleená vidlice+7
3068	Váleená vidlice+8
3069	Váleená vidlice+9
3070	Pulmisíení halapartna+0
3071	Pulmisíení halapartna+1
3072	Pulmisíení halapartna+2
3073	Pulmisíení halapartna+3
3074	Pulmisíení halapartna+4
3075	Pulmisíení halapartna+5
3076	Pulmisíení halapartna+6
3077	Pulmisíení halapartna+7
3078	Pulmisíení halapartna+8
3079	Pulmisíení halapartna+9
3080	Oboí sekera+0
3081	Oboí sekera+1
3082	Oboí sekera+2
3083	Oboí sekera+3
3084	Oboí sekera+4
3085	Oboí sekera+5
3086	Oboí sekera+6
3087	Oboí sekera+7
3088	Oboí sekera+8
3089	Oboí sekera+9
3090	Ledovcová píka+0
3091	Ledovcová píka+1
3092	Ledovcová píka+2
3093	Ledovcová píka+3
3094	Ledovcová píka+4
3095	Ledovcová píka+5
3096	Ledovcová píka+6
3097	Ledovcová píka+7
3098	Ledovcová píka+8
3099	Ledovcová píka+9
3100	Mee Dvanáct duchu+0
3101	Mee Dvanáct duchu+1
3102	Mee Dvanáct duchu+2
3103	Mee Dvanáct duchu+3
3104	Mee Dvanáct duchu+4
3105	Mee Dvanáct duchu+5
3106	Mee Dvanáct duchu+6
3107	Mee Dvanáct duchu+7
3108	Mee Dvanáct duchu+8
3109	Mee Dvanáct duchu+9
3110	Eepel spásy+0
3111	Eepel spásy+1
3112	Eepel spásy+2
3113	Eepel spásy+3
3114	Eepel spásy+4
3115	Eepel spásy+5
3116	Eepel spásy+6
3117	Eepel spásy+7
3118	Eepel spásy+8
